ASA,ASE,Variable,Description
None,True,TamedDinoResistanceMultiplier," Valore predefinito: 1,0 Tipo valore: float Specifica il fattore di scala per la resistenza ai danni che le creature addomesticate ricevono quando vengono attaccate. Il valore predefinito 1 fornisce un danno normale. Valori più alti diminuiscono la resistenza, aumentando il danno per attacco. Valori più bassi lo aumentano, riducendo il danno per attacco. Un valore di 0,5 fa sì che una struttura subisca la metà del danno mentre un valore di 2,0 fa sì che una struttura subisca il doppio del danno normale."
True,True,TamingSpeedMultiplier," Valore predefinito: 1,0 Tipo valore: float Specifica il fattore di scala per la velocità di addomesticamento delle creature. Valori più alti rendono l'addomesticamento più veloce."
True,True,TheMaxStructuresInRange,Valore predefinito: 10500 Tipo valore: intero Specifica il numero massimo di strutture che possono essere costruite entro un determinato intervallo (attualmente hardcoded). Sostituisce il vecchio valore NewMaxStructuresInRange
None,True,TribeLogDestroyedEnemyStructures," Valore predefinito: False Tipo valore: booleano Per impostazione predefinita, la distruzione della struttura nemica (per la tribù vittima) non viene visualizzata nei registri della tribù, impostalo su true per abilitarla."
True,True,TribeNameChangeCooldown," Valore predefinito: 15,0 Tipo di valore: float Raffreddamento, in minuti, tra i cambi del nome della tribù. Il server ufficiale utilizza un valore di 172800.0 (2 giorni)."
None,True,UseFjordurTraversalBuff," Valore predefinito: False Tipo valore: booleano Se True, abilita il teletrasporto del bioma a Fjordur quando si tiene premuto R (abilitato nei server PvE ufficiali)."
None,True,UseOptimizedHarvestingHealth,"Valore predefinito: False Tipo valore: booleano Se True, abilita un'ottimizzazione della raccolta del server con HarvestAmountMultiplier elevato (ma elementi meno rari). Nota: su ARK: Survival Evolved si consiglia di abilitare questa opzione se la raccolta con Tek Stryder causa picchi di ritardo."
True,True,XPMultiplier," Valore predefinito: 1.0 Tipo valore: float Specifica il fattore di scala per l'esperienza ricevuta da giocatori, tribù e addomesticati per varie azioni. Il valore predefinito 1 fornisce la stessa quantità di esperienza dell'esperienza per giocatore singolo (e dei server pubblici ufficiali). Valori più alti aumentano gli importi di XP assegnati per varie azioni; valori più bassi lo diminuiscono. Nel 313.5 fu attivato un ulteriore moltiplicatore codificato di 4."
None,True,CrossARKAllowForeignDinoDownloads," Valore predefinito: False Tipo valore: booleano Se True, abilita il download del tributo per le creature non native su Aberration."
None,True,MinimumDinoReuploadInterval,"Valore predefinito: 0,0 Tipo valore: float Numero di secondi di raffreddamento tra i ricaricamenti consentiti delle creature (43200 sui server ufficiali ovvero 12 ore)."
True,True,noTributeDownloads," Valore predefinito: False Tipo valore: booleano Se True, impedisce il download dei dati CrossArk in Cross-ARK Data Transfer."
True,True,PreventDownloadDinos," Valore predefinito: False Tipo valore: booleano Se True, impedisce il download delle creature da ARK Data in Cross-ARK Data Transfer."
True,True,PreventDownloadItems," Valore predefinito: False Tipo valore: booleano Se True, impedisce il download di oggetti da ARK Data in Cross-ARK Data Transfer."
True,True,PreventDownloadSurvivors," Valore predefinito: False Tipo valore: booleano Se True, impedisce ai sopravvissuti di scaricare da ARK Data in Cross-ARK Data Transfer."
None,True,PreventUploadDinos," Valore predefinito: False Tipo valore: booleano Se True, impedisce alle creature di essere caricate su ARK Data nel Cross-ARK Data Transfer."
None,True,PreventUploadItems,"Valore predefinito: False Tipo valore: booleano Se True, impedisce il caricamento degli oggetti su ARK Data in Cross-ARK Data Transfer."
None,True,PreventUploadSurvivors," Valore predefinito: False Tipo valore: booleano Se True, impedisce ai sopravvissuti di caricare su ARK Data in Cross-ARK Data Transfer."
None,True,TributeCharacterExpirationSeconds," Valore predefinito: 0 Tipo valore: intero Imposta in secondi il timer di scadenza per i sopravvissuti caricati in ARK Data. Con valori predefiniti o negativi non è prevista alcuna scadenza. Controlla Trasferimento dati Cross-ARK per maggiori dettagli. Attenzione: non impostare questa opzione su un valore follemente alto, come più di 31536000 secondi (che è 1 anno), poiché nelle routine ARK Data questo viene sommato al tempo di caricamento nel formato temporale Unix Epoch. L'utilizzo di valori molto elevati comporterà un overflow e potrebbe causare il fallimento dei controlli del tempo di caricamento e l'eliminazione dei dati ARK."
None,True,TributeDinoExpirationSeconds,"Valore predefinito: 86400 Tipo valore: intero Imposta in secondi il timer di scadenza per gli addomesticati caricati in ARK Data. Se impostato su 0 o meno verrà ripristinato il valore predefinito. Controlla Trasferimento dati Cross-ARK per maggiori dettagli. Attenzione: non impostare questa opzione su un valore follemente alto, come più di 31536000 secondi (che è 1 anno), poiché nelle routine ARK Data questo viene sommato al tempo di caricamento nel formato temporale Unix Epoch. L'utilizzo di valori molto elevati comporterà un overflow e potrebbe causare il fallimento dei controlli del tempo di caricamento e l'eliminazione dei dati ARK."
None,True,TributeItemExpirationSeconds,"Valore predefinito: 86400 Tipo valore: intero Imposta in secondi il timer di scadenza per gli oggetti caricati in ARK Data. Se impostato su 0 o meno verrà ripristinato il valore predefinito. Controlla Trasferimento dati Cross-ARK per maggiori dettagli. Attenzione: non impostare questa opzione su un valore follemente alto, come più di 31536000 secondi (che è 1 anno), poiché nelle routine ARK Data questo viene sommato al tempo di caricamento nel formato temporale Unix Epoch. L'utilizzo di valori molto elevati comporterà un overflow e potrebbe causare il fallimento dei controlli del tempo di caricamento e l'eliminazione dei dati ARK."
None,True,CryopodNerfDamageMult," Valore predefinito: 0,0099999998 Tipo valore: float Riduce la quantità di danno inflitto dalla creatura dopo che è stata rilasciata dal criopod, come percentuale del danno totale prodotto e per il periodo di tempo impostato da CryopodNerfDuration. È necessario impostare anche CryopodNerfDuration. CryopodNerfDamageMult=0.01 significa che il 99% del danno viene rimosso. Ufficialmente è fissato a 0.1."
None,True,CryopodNerfDuration,"Valore predefinito: 0.0 Tipo valore: intero Quantità di tempo, in secondi, per cui la Cryosickness dura dopo aver schierato una creatura da un Cryopod. Nota: nonostante a livello di codice sia definito come numero in virgola mobile, si suggerisce invece di utilizzare un numero intero. Ufficialmente è impostato su 10.0."
None,True,CryopodNerfIncomingDamageMultPercent," Valore predefinito: 0,0 Tipo valore: float Aumenta la quantità di danni subiti dalla creatura dopo essere stata rilasciata dal criopod, come percentuale del danno totale ricevuto e per il periodo di tempo impostato da CryopodNerfDuration. CryopodNerfIncomingDamageMultPercent=0,25 significa che un addomesticato rilasciato subisce il 25% di danni in più mentre dura il debuff. Ufficialmente è fissato a 0,25."
True,False,AllowCryoFridgeOnSaddle," Valore predefinito: False Tipo valore: booleano Se True, consente la costruzione di criofrigoriferi su selle e zattere di piattaforme."
True,False,DisableCryopodEnemyCheck," Valore predefinito: False Tipo valore: booleano Se True, consente l'utilizzo dei criopod mentre i nemici si trovano nelle vicinanze."
True,False,DisableCryopodFridgeRequirement,"Valore predefinito: Tipo valore: booleano Se True, consente l'utilizzo dei criopod senza dover trovarsi nel raggio di un criofrigorifero alimentato."
None,True,EnableCryopodNerf," Valore predefinito: False Tipo valore: booleano Se True, non esiste un timer di recupero del Cryopod e le creature non perdono conoscenza. Se questa opzione è impostata, è necessario impostare anche EnableCryopodNerf e CryopodNerfIncomingDamageMultPercent altrimenti verranno impostati su 0 per impostazione predefinita."
None,True,EnableCryoSicknessPVE," Valore predefinito: False Tipo valore: booleano Se True, abilita il timer di recupero di Cryopod quando schiera una creatura."
None,True,BadWordListURL, Valore predefinito: http://arkdedicated.com/badwords.txt Tipo di valore: stringa con un URL Aggiungi l'URL per ospitare il tuo elenco di parolacce. Nota: supporta solo il protocollo HTTP (HTTPS non è supportato).
None,True,BadWordWhiteListURL, Valore predefinito: http://arkdedicated.com/goodwords.txt Tipo di valore: stringa con un URL Aggiungi l'URL per ospitare il tuo elenco di buone parole. Nota: supporta solo il protocollo HTTP (HTTPS non è supportato).
True,False,AdminListURL, Valore predefinito: file://C:\\Servers\\asaisland\\ShooterGame\\Saved\\adminlist.txt Tipo di valore: stringa ASA non utilizza più gli identificatori SteamID64 ma le credenziali EOS. Ora puoi ottenere questo ID digitando whoami in single player nella console. Nota: accetta anche URL http/https ma anche un file locale come ad esempio: file://C:\TestASA\server\ShooterGame\Saved\Config\WindowsServer\AdminListURL.txt.
None,True,bFilterCharacterNames," Valore predefinito: False Tipo valore: booleano Se True, filtra i nomi dei personaggi in base all'elenco delle parolacce/parole buone."
None,True,bFilterChat," Valore predefinito: False Tipo valore: booleano Se True, filtra i nomi dei personaggi in base all'elenco delle parole cattive/buone."
None,True,bFilterTribeNames," Valore predefinito: False Tipo valore: booleano Se True, filtra i nomi delle tribù in base all'elenco delle parole cattive/parole buone."
None,True,AllowDeprecatedStructures,"Valore predefinito: False Tipo valore: booleano Se True, consente ai server di conservare le strutture di Halloween per un po' dopo la fine dell'evento (doveva essere utilizzato prima di riavviare il server con l'aggiornamento 222.3). Poiché non è prevista l'attivazione o la rimozione di altri eventi, questa funzionalità può essere considerata deprecata."
None,True,bAllowFlyerCarryPVE, Valore predefinito: False Tipo valore: booleano Utilizza EnableFlyerCarryPvE.
None,True,bDisableStructureDecayPvE, Valore predefinito: False Tipo valore: booleano Utilizzare DisableStructureDecayPvE.
None,True,ForceFlyerExplosives," Valore predefinito: False Tipo valore: booleano Se True, consentiva ai volantini (eccetto Quetzal e Wyvern) di volare con C4 attaccato ad esso. Deprecato dalla 253.95."
None,True,MaxStructuresInRange, Valore predefinito: 1300 Tipo valore: intero Specifica il numero massimo di strutture che possono essere costruite entro un determinato intervallo (attualmente hardcoded). Deprecato con la patch 188.0 di NewMaxStructuresInRange.
None,True,NewMaxStructuresInRange,Valore predefinito: 6000 Tipo valore: intero Specifica il numero massimo di strutture che possono essere costruite entro un determinato intervallo (attualmente hardcoded). Deprecato con la patch 252.1 di TheMaxStructuresInRange.
None,True,PvEStructureDecayDestructionPeriod," Valore predefinito: 0 Tipo valore: intero Specificato il tempo necessario affinché le strutture del giocatore decadano in modalità PvE. Deprecato e non più presente nei bit eseguibili con la patch 180.0 dove ogni tipo di struttura ha il proprio tempo di decadimento, aumentando con la qualità del livello.[2]"
False,True,AllowedCheatersURL, Valore predefinito: N/D Tipo valore: stringa con un URL Alternativa all'utilizzo di EnabledCheaterSteamIDs.txt (vedere Whitelisting amministratore) utilizzando una risorsa web (ad esempio: ufficiale utilizza http://arkdedicated.com/globaladmins.txt). L'intervallo con cui il server interroga la risorsa per verificare l'aggiornamento dell'elenco di amministrazione è definito da UpdateAllowedCheatersInterval Nota: supporta solo il protocollo HTTP (HTTPS non è supportato). Non documentato da Wildcard.
None,True,ChatLogFileSplitIntervalSeconds, Valore predefinito: 86400 Tipo valore: intero Controlla come dividere il file di Log della chat relativo al tempo in secondi. Non può essere impostato su un valore inferiore a 45 (verrà impostato automaticamente su 45 se il valore è inferiore). Impostato su 0 solo in modalità ufficiale. Non documentato da Wildcard.
None,True,ChatLogFlushIntervalSeconds, Valore predefinito: 86400 Tipo valore: intero Controlla in quanti secondi il registro della chat viene scaricato nel file di registro. Non può essere impostato su un valore inferiore a 15 (verrà impostato automaticamente su 15 se il valore è inferiore). Impostato su 0 solo in modalità ufficiale. Non documentato da Wildcard.
None,True,ChatLogMaxAgeInDays, Valore predefinito: 5 Tipo valore: intero Controlla per quanti giorni è lungo il Log della chat. Impostarlo su un valore negativo risulterà impostato su -1 (praticamente infinito). Impostato su 0 solo in modalità ufficiale. Non documentato da Wildcard.
None,True,DontRestoreBackup,"Valore predefinito: False Tipo valore: booleano Se True e -DisableDupeLogDeletes sono presenti, impedisce al server di ripristinare automaticamente un backup in caso di salvataggio danneggiato. Non documentato da Wildcard."
None,True,EnableAFKKickPlayerCountPercent," Valore predefinito: 0.0 Tipo valore: float Abilita l'applicazione del timeout di inattività solo se la quantità di giocatori online raggiunge il valore percentuale relativo all'argomento MaxPlayers. La percentuale è espressa come valore normalizzato compreso tra 0 e 1,0, dove 1,0 significa 100%. Il funzionario lo ha impostato su 0,89999998. Non documentato da Wildcard."
None,True,EnableMeshBitingProtection," Valore predefinito: True Tipo valore: booleano Se False, disabilita la protezione dai morsi della mesh. Non documentato da Wildcard."
None,True,FreezeReaperPregnancy," Valore predefinito: False Tipo valore: booleano Se True, congela il timer della gravidanza di Reaper King e il guadagno di esperienza. Non documentato da Wildcard."
None,True,LogChatMessages,"Valore predefinito: False Tipo valore: booleano Se True, abilita la registrazione avanzata della chat. I registri della chat verranno salvati in ShooterGame/Saved/Logs/ChatLogs/<SessionName>/ in formato json. Il registro conterrà informazioni come Disabilitato su ufficiale. Il file verrà suddiviso in base al valore ChatLogFileSplitIntervalSeconds e cancellato ogni valore di ChatLogFlushIntervalSeconds secondi. Nota: <SessionName> verrà scritto senza spazi. Non documentato da Wildcard."
None,True,MaxStructuresInSmallRadius, Valore predefinito: 0 Tipo valore: intero Definisce la quantità massima di strutture che possono essere posizionate in un RadiusStructuresInSmallRadius dalla posizione del giocatore. L'ufficiale l'ha impostato a 40. Non documentato da Wildcard.
None,True,MaxStructuresToProcess,"Valore predefinito: 0 Tipo valore: intero Controlla la dimensione massima del batch di strutture da elaborare (ad esempio: selezione, modifiche ai grafici di costruzione, ecc.) ad ogni tick del server. Lasciando a 0 (comportamento predefinito) forzerà il server a elaborare tutte le strutture in coda. È un compromesso tra quanto può costare un tick del server (scenario peggiore) e l'accuratezza della simulazione. L'ufficiale l'ha impostato su 5000. Non documentato da Wildcard."
None,True,PreventOutOfTribePinCodeUse," Valore predefinito: False Tipo valore: booleano Se True, impedisce ai giocatori fuori tribù di utilizzare codici pin sulle strutture (porte, ascensori, magazzini, ecc.). Non documentato da Wildcard."
None,True,RadiusStructuresInSmallRadius, Valore predefinito: 0.0 Tipo valore: float Definisce la dimensione del raggio piccolo (in unità irreali) utilizzata da MaxStructuresInSmallRadius. Il funzionario lo ha impostato su 225.0. Non documentato da Wildcard.
None,True,ServerEnableMeshChecking,Valore predefinito: False Tipo valore: booleano Coinvolto nel ripopolamento del fogliame. Non ha effetto se è impostato -forcedisablemeshchecking. Abilitato su ufficiale. Non documentato.
None,True,TribeMergeAllowed," Valore predefinito: True Tipo valore: booleano Se False, impedisce la fusione delle tribù. Non documentato da Wildcard."
None,True,TribeMergeCooldown, Valore predefinito: 0.0 Tipo di valore: float Tribe merge cooldown in secondi. Usi ufficiali 86400.0. Non documentato da Wildcard.
None,True,UpdateAllowedCheatersInterval," Valore predefinito: 600.0 Tipo valore: float Tempi in secondi in cui vengono richiesti gli aggiornamenti all'elenco di amministratori remoti collegato da AlwaysedCheatersURL. Qualsiasi valore inferiore a 3,0 verrà riportato a 3,0. Non documentato da Wildcard."
None,True,UseExclusiveList," Valore predefinito: False Tipo valore: booleano Se True, consente lo stesso comportamento di -exclusivejoin. Non documentato da Wildcard."
True,True,[SessionSettings], Le seguenti opzioni devono trovarsi nella sezione [SessionSettings] di GameUserSettings.ini.
The following options must come under the [SessionSettings] section of GameUserSettings.ini.,,,
True,True,Port,Valore predefinito: 7777 Tipo valore: int Specifica la porta del gioco UDP. Tieni presente che la porta 7778 deve essere aperta anche durante il port forwarding e nelle regole del firewall
None,True,QueryPort, Valore predefinito: 27015 Tipo valore: intero Specifica la porta delle query di Steam UDP. Vedi Configurazione del server dedicato
True,True,SessionName," Valore predefinito: ARK #123456 Tipo valore: stringa Specifica il nome del server pubblico nel browser del server di gioco e nel browser del server Steam. Se non viene fornito alcun nome, il nome predefinito sarà ARK # seguito da un numero casuale di 6 cifre. Nota: il nome non deve essere digitato tra virgolette a meno che non venga avviato dalla riga di comando."
None,True,[/Script/Engine.GameSession]," Non utilizzato su ASA, ma ASADedicatedManager aggiungerà automaticamente questa impostazione nella riga di comando di avvio del server: -WinLiveMaxPlayers Le seguenti opzioni devono essere nella sezione [/Script/Engine.GameSession] di GameUserSettings.ini"
False,True,MaxPlayers,"Valore predefinito: 70 Tipo valore: intero Specifica il numero massimo di giocatori che possono giocare sul server contemporaneamente.ASA: questa impostazione viene sostituita con -WinLiveMaxPlayers nelle opzioni della riga di comando, altrimenti verrà forzata al valore predefinito. ASADedicatedManager aggiungerà automaticamente questa impostazione nella riga di comando di avvio del server: -WinLiveMaxPlayers x"
None,True,[Ragnarok], Utilizzato solo sulla mappa Ragnarok. Le seguenti opzioni devono trovarsi nella sezione [Ragnarok] di GameUserSettings.ini
None,True,AllowMultipleTamedUnicorns," Valore predefinito: False Tipo valore: booleano False = un unicorno alla volta sulla mappa, True = un unicorno selvaggio e addomesticato illimitato sulla mappa."
None,True,EnableVolcano," Valore predefinito: True Tipo valore: booleano False = disabilitato (il vulcano non diventerà attivo), True = abilitato"
None,True,UnicornSpawnInterval,"Valore predefinito: 24 Tipo valore: intero Quanto tempo in ore il gioco dovrebbe attendere prima di generare un nuovo Unicorno se quello selvatico viene ucciso (o addomesticato, se EnableMultipleTamedUnicorns è abilitato). Questo valore imposta la quantità di tempo minima (in ore) e quella massima è pari a 2 volte questo valore."
None,True,VolcanoIntensity," Valore predefinito: 1 Tipo valore: float Più basso è il valore, più intensa sarà l'eruzione del vulcano. Si consiglia di lasciare a 1. Il valore minimo è 0,25 e per i giochi multiplayer non dovrebbe scendere sotto 0,5. Numeri molto alti sostanzialmente disabiliteranno le rocce fiammeggianti scagliate fuori dal vulcano."
None,True,VolcanoInterval," Valore predefinito: 0 Tipo valore: intero 0 = 5000 (min) - 15000 (max) secondi tra le istanze in cui il vulcano diventa attivo. Qualsiasi numero superiore a 0 funge da moltiplicatore, con un valore minimo di 0,1"
None,True,Duration, Valore predefinito: 20 Tipo valore: intero Specifica in secondi la durata del messaggio visualizzato all'accesso del giocatore.
True,True,Message,Valore predefinito: N/D Tipo valore: stringa Una stringa a riga singola per un messaggio visualizzato da riprodurre una volta effettuato l'accesso. Non sono necessarie citazioni. Utilizzare \n per iniziare una nuova riga nel messaggio.
